user_id,variant,sessions_14d,retained_30d,revenue_30d,platform
u002340,control,5,0,24.11,ios
u002341,control,9,1,25.7,android
u002342,control,12,1,109.79,android
u002343,control,10,1,64.27,android
u002344,control,3,0,19.54,ios
u002345,control,13,1,75.37,web
u002346,control,9,1,39.3,android
u002347,control,12,1,130.1,android
u002348,control,7,1,19.27,ios
u002349,control,9,1,43.29,android
u002350,control,9,1,23.23,android
u002351,control,5,1,8.3,android
u002352,control,8,1,32.32,ios
u002353,control,6,1,17.24,android
u002354,control,13,1,49.38,android
u002355,control,9,0,28.97,web
u002356,control,7,0,17.04,ios
u002357,control,4,1,15.33,web
u002358,control,6,0,19.04,android
u002359,control,8,1,26.57,web
u002360,control,9,1,18.59,ios
u002361,control,6,1,63.74,android
u002362,control,13,0,79.01,web
u002363,control,5,1,29.19,android
u002364,control,5,1,49.84,android
u002365,control,3,0,20.44,web
u002366,control,13,0,47.4,web
u002367,control,14,0,39.58,ios
u002368,control,12,1,75.82,android
u002369,control,8,0,21.18,android
u002370,control,3,1,25.9,ios
u002371,control,9,1,56.6,ios
u002372,control,11,1,70.95,android
u002373,control,9,1,38.85,web
u002374,control,7,0,23.58,web
u002375,control,10,1,57.6,web
u002376,control,13,1,48.87,android
u002377,control,7,1,59.51,web
u002378,control,5,0,21.2,web
u002379,control,8,1,25.66,ios
u002380,control,8,1,52.98,android
u002381,control,5,0,88.33,android
u002382,control,11,1,38.97,web
u002383,control,9,0,105.4,web
u002384,control,5,1,47.9,android
u002385,control,6,1,46.48,android
u002386,control,13,1,55.75,ios
u002387,control,3,0,19.82,web
u002388,control,12,1,31.9,web
u002389,control,11,1,59.21,web
u002390,control,4,1,24.97,web
u002391,control,10,1,50.88,android
u002392,control,9,1,96.97,web
u002393,control,17,0,132.25,android
u002394,control,10,1,49.31,android
u002395,control,12,1,69.32,android
u002396,control,8,0,31.86,ios
u002397,control,4,0,26.37,android
u002398,control,15,0,33.5,web
u002399,control,6,1,28.56,ios
u002400,control,5,1,36.06,android
u002401,control,12,1,45.14,ios
u002402,control,14,0,51.18,web
u002403,control,6,0,26.12,ios
u002404,control,5,0,11.13,web
u002405,control,6,1,22.31,ios
u002406,control,9,0,32.34,web
u002407,control,11,1,49.13,android
u002408,control,9,0,44.02,web
u002409,control,10,0,30.1,web
u002410,control,15,1,35.79,android
u002411,control,10,1,74.46,ios
u002412,control,8,1,14.24,ios
u002413,control,8,1,25.84,web
u002414,control,12,1,47.33,web
u002415,control,5,1,28.07,android
u002416,control,11,0,148.02,web
u002417,control,6,1,21.94,ios
u002418,control,6,0,9.39,android
u002419,control,7,1,25.12,ios
u002420,control,8,0,16.6,ios
u002421,control,12,1,42.34,android
u002422,control,10,0,81.4,web
u002423,control,10,0,62.44,android
u002424,control,9,1,65.06,web
u002425,control,5,0,18.59,android
u002426,control,4,0,14.15,ios
u002427,control,11,0,65.98,ios
u002428,control,6,1,29.37,android
u002429,control,10,0,50.9,android
u002430,control,7,1,13.04,web
u002431,control,6,0,34.3,web
u002432,control,14,1,45.48,android
u002433,control,5,1,23.32,web
u002434,control,9,0,33.91,android
u002435,control,14,1,61.21,ios
u002436,control,12,1,49.86,ios
u002437,control,5,1,12.93,ios
u002438,control,7,1,25.79,android
u002439,control,7,0,27.92,web
u002440,control,10,1,59.72,web
u002441,control,7,1,27.05,ios
u002442,control,7,0,14.42,ios
u002443,control,10,0,12.57,web
u002444,control,5,1,12.62,android
u002445,control,10,0,49.37,ios
u002446,control,8,1,34.6,android
u002447,control,6,0,21.39,web
u002448,control,2,1,10.53,web
u002449,control,2,0,6.45,android
u002450,control,8,0,102.42,android
u002451,control,7,1,36.35,android
u002452,control,6,1,16.69,web
u002453,control,9,1,104.23,android
u002454,control,6,0,58.68,ios
u002455,control,10,0,49.52,android
u002456,control,11,0,74.97,android
u002457,control,10,1,17.51,android
u002458,control,10,0,30.46,ios
u002459,control,7,1,48.11,ios
u002460,control,2,0,4.17,ios
u002461,control,8,0,94.21,android
u002462,control,6,1,21.48,ios
u002463,control,6,0,28.81,web
u002464,control,6,0,11.63,web
u002465,control,2,1,9.77,web
u002466,control,10,1,122.91,web
u002467,control,4,1,32.07,web
u002468,control,9,1,28.6,ios
u002469,control,10,1,104.28,ios
u002470,control,10,1,91.7,web
u002471,control,8,0,69.06,ios
u002472,control,5,0,15.02,web
u002473,control,7,1,17.24,ios
u002474,control,7,1,27.78,web
u002475,control,4,1,10.9,android
u002476,control,9,0,66.39,ios
u002477,control,6,0,24.59,web
u002478,control,12,1,36.95,web
u002479,control,9,1,56.67,ios
u002480,control,4,1,12.15,web
u002481,control,11,0,76.52,ios
u002482,control,10,0,95.31,android
u002483,control,6,0,27.56,ios
u002484,control,13,1,105.67,android
u002485,control,4,0,14.81,android
u002486,control,5,0,15.07,ios
u002487,control,10,0,59.5,ios
u002488,control,7,1,13.28,ios
u002489,control,10,1,59.58,web
u002490,control,14,0,48.61,ios
u002491,control,9,1,51.34,web
u002492,control,6,1,15.33,web
u002493,control,6,0,30.42,web
u002494,control,9,1,72.12,ios
u002495,control,13,1,29.75,android
u002496,control,2,1,13.92,android
u002497,control,12,1,102.17,ios
u002498,control,9,1,45.55,ios
u002499,control,5,1,16.32,ios
u002500,control,10,1,42.21,web
u002501,control,10,1,28.07,web
u002502,control,11,1,55.25,web
u002503,control,7,1,19.88,android
u002504,control,6,1,52.7,web
u002505,control,8,0,31.58,web
u002506,control,10,1,24.76,ios
u002507,control,12,0,64.35,web
u002508,control,9,0,21.27,ios
u002509,control,10,1,28.02,web
u002510,control,10,1,36.1,ios
u002511,control,5,0,33.62,web
u002512,control,8,1,21.8,android
u002513,control,6,0,29.9,android
u002514,control,7,1,25.16,ios
u002515,control,8,0,20.98,android
u002516,control,5,1,8.11,web
u002517,control,7,0,51.82,web
u002518,control,8,1,19.66,ios
u002519,control,1,1,4.27,web
u002520,control,9,1,26.4,web
u002521,control,6,1,51.17,ios
u002522,control,10,1,26.49,web
u002523,control,11,0,103.97,android
u002524,control,6,0,20.04,web
u002525,control,9,1,28.23,ios
u002526,control,5,1,19.33,web
u002527,control,9,0,168.42,ios
u002528,control,8,1,27.23,ios
u002529,control,6,0,24.52,ios
u002530,control,5,0,13.08,android
u002531,control,7,0,23.6,web
u002532,control,10,0,72.42,ios
u002533,control,5,1,17.79,android
u002534,control,6,1,24.05,ios
u002535,control,15,1,54.34,web
u002536,control,12,0,60.35,ios
u002537,control,9,0,43.49,android
u002538,control,3,0,9.27,web
u002539,control,5,0,33.86,ios
u002540,control,8,1,16.93,web
u002541,control,6,1,50.57,ios
u002542,control,15,1,20.76,ios
u002543,control,3,1,15.38,web
u002544,control,10,1,38.17,android
u002545,control,4,1,11.89,android
u002546,control,7,1,24.44,ios
u002547,control,5,0,16.39,ios
u002548,control,11,0,37.48,android
u002549,control,14,1,40.49,web
u002550,control,7,1,25.82,android
u002551,control,9,1,30.17,web
u002552,control,5,0,79.46,android
u002553,control,13,0,55.03,android
u002554,control,12,1,42.24,ios
u002555,control,6,1,24.25,web
u002556,control,6,1,16.18,web
u002557,control,11,0,68.18,android
u002558,control,7,1,57.89,android
u002559,control,8,0,8.24,web
u002560,control,10,1,64.15,android
u002561,control,13,0,35.18,web
u002562,control,6,1,42.3,web
u002563,control,4,0,10.32,web
u002564,control,5,1,44.97,web
u002565,control,4,0,22.62,web
u002566,control,7,0,40.01,ios
u002567,control,8,1,49.76,web
u002568,control,11,0,32.97,ios
u002569,control,6,1,36.76,ios
u002570,control,6,1,15.13,ios
u002571,control,5,0,46.37,web
u002572,control,6,1,65.72,android
u002573,control,13,0,48.23,android
u002574,control,10,1,62.01,ios
u002575,control,6,0,34.61,ios
u002576,control,4,0,18.48,web
u002577,control,5,1,14.87,android
u002578,control,10,0,76.06,ios
u002579,control,8,1,37.84,android
u002580,control,5,1,22.9,web
u002581,control,11,0,35.21,android
u002582,control,7,0,30.5,android
u002583,control,6,1,26.36,android
u002584,control,13,1,48.23,ios
u002585,control,11,1,59.02,android
u002586,control,10,0,65.82,web
u002587,control,9,0,30.05,android
u002588,control,10,1,53.86,android
u002589,control,6,1,53.28,android
u002590,control,7,1,39.33,ios
u002591,control,3,1,12.75,web
u002592,control,15,0,118.5,android
u002593,control,4,1,11.73,web
u002594,control,4,1,20.11,android
u002595,control,14,1,59.83,web
u002596,control,6,1,68.22,web
u002597,control,5,0,31.85,android
u002598,control,11,1,62.08,android
u002599,control,7,1,30.96,web
u002600,control,10,0,28.38,android
u002601,control,6,1,20.83,ios
u002602,control,6,1,34.95,ios
u002603,control,15,1,74.67,web
u002604,control,7,0,16.37,android
u002605,control,9,1,25.61,android
u002606,control,4,1,43.8,web
u002607,control,4,1,33.57,web
u002608,control,9,1,75.04,web
u002609,control,8,1,25.0,web
u002610,control,6,0,21.43,ios
u002611,control,10,1,29.7,ios
u002612,control,8,1,46.44,android
u002613,control,13,0,99.98,ios
u002614,control,7,0,49.47,android
u002615,control,10,0,20.83,web
u002616,control,9,1,75.09,web
u002617,control,7,1,76.87,ios
u002618,control,6,0,18.02,web
u002619,control,10,1,56.41,web
u002620,control,12,0,30.42,ios
u002621,control,6,0,18.52,android
u002622,control,15,1,39.8,ios
u002623,control,11,0,41.15,android
u002624,control,7,1,42.01,web
u002625,control,5,1,8.94,web
u002626,control,7,1,53.2,web
u002627,control,3,1,11.95,ios
u002628,control,8,0,24.5,web
u002629,control,6,1,39.3,web
u002630,control,6,0,31.6,android
u002631,control,11,0,39.78,ios
u002632,control,12,0,44.29,ios
u002633,control,9,0,134.09,android
u002634,control,8,1,18.89,ios
u002635,control,10,0,87.6,web
u002636,control,8,1,22.08,ios
u002637,control,3,0,16.59,ios
u002638,control,5,1,42.92,ios
u002639,control,8,0,21.47,android
u002640,control,6,0,20.04,web
u002641,control,8,0,40.21,ios
u002642,control,9,1,28.26,ios
u002643,control,8,1,62.16,ios
u002644,control,7,0,20.9,android
u002645,control,9,1,54.42,ios
u002646,control,7,0,62.06,android
u002647,control,6,1,39.36,web
u002648,control,8,1,29.05,web
u002649,control,10,1,26.45,web
u002650,control,6,0,56.62,web
u002651,control,13,1,54.84,ios
u002652,control,13,1,44.49,android
u002653,control,8,1,30.88,android
u002654,control,5,1,31.58,ios
u002655,control,7,0,26.01,android
u002656,control,6,1,76.4,android
u002657,control,11,0,46.76,android
u002658,control,5,0,12.79,ios
u002659,control,11,0,44.77,web
u002660,control,5,1,54.48,android
u002661,control,9,1,54.86,ios
u002662,control,8,1,25.99,ios
u002663,control,7,1,44.96,android
u002664,control,16,1,153.57,ios
u002665,control,7,1,28.73,android
u002666,control,5,0,14.51,ios
u002667,control,9,1,45.38,web
u002668,control,9,1,53.42,android
u002669,control,4,1,29.29,web
u002670,control,9,0,46.83,ios
u002671,control,10,0,47.24,web
u002672,control,6,0,20.97,ios
u002673,control,8,1,39.41,ios
u002674,control,3,0,15.77,android
u002675,control,6,1,35.62,ios
u002676,control,9,1,36.84,web
u002677,control,2,1,10.34,ios
u002678,control,9,1,24.92,android
u002679,control,7,1,11.0,ios
u002680,control,12,1,35.33,ios
u002681,control,5,0,35.5,web
u002682,control,12,1,144.08,web
u002683,control,10,1,48.72,android
u002684,control,8,1,38.13,web
u002685,control,7,1,34.48,android
u002686,control,9,1,18.23,ios
u002687,control,6,0,23.26,web
u002688,control,8,0,39.34,web
u002689,control,8,1,69.39,ios
u002690,control,4,0,22.35,android
u002691,control,2,1,9.77,web
u002692,control,8,0,73.01,android
u002693,control,6,0,17.0,android
u002694,control,7,0,43.22,web
u002695,control,6,0,31.46,ios
u002696,control,6,1,15.92,ios
u002697,control,3,0,10.27,web
u002698,control,8,1,61.72,android
u002699,control,10,0,29.13,web
u002700,control,8,0,27.76,web
u002701,control,6,1,32.06,ios
u002702,control,5,0,20.88,ios
u002703,control,8,1,33.6,android
u002704,control,14,1,70.8,ios
u002705,control,7,1,31.25,ios
u002706,control,7,1,32.58,android
u002707,control,12,1,107.96,web
u002708,control,15,0,42.32,android
u002709,control,9,1,31.86,ios
u002710,control,9,1,38.28,android
u002711,control,12,0,55.44,web
u002712,control,8,1,26.8,android
u002713,control,6,1,23.98,web
u002714,control,11,1,120.02,ios
u002715,control,8,0,24.13,ios
u002716,control,10,0,20.81,ios
u002717,control,10,1,100.58,web
u002718,control,10,1,46.53,ios
u002719,control,6,1,18.26,web
u002720,control,11,0,79.61,web
u002721,control,15,1,150.98,android
u002722,control,10,1,175.26,web
u002723,control,15,0,49.71,ios
u002724,control,3,1,7.46,ios
u002725,control,13,1,25.61,android
u002726,control,7,1,24.37,web
u002727,control,3,1,36.04,ios
u002728,control,8,0,25.07,ios
u002729,control,4,1,12.12,android
u002730,control,10,0,31.74,web
u002731,control,13,0,81.21,web
u002732,control,8,1,30.75,android
u002733,control,4,1,29.03,web
u002734,control,12,1,37.24,android
u002735,control,5,1,35.74,ios
u002736,control,8,0,39.73,web
u002737,control,8,1,41.09,ios
u002738,control,9,0,34.91,android
u002739,control,5,0,23.35,ios
u002740,control,7,1,54.27,ios
u002741,control,7,1,30.19,web
u002742,control,10,1,27.82,ios
u002743,control,7,0,25.68,android
u002744,control,12,1,32.9,android
u002745,control,5,1,26.03,ios
u002746,control,5,1,38.89,ios
u002747,control,9,0,54.78,ios
u002748,control,5,1,28.73,ios
u002749,control,10,1,51.86,android
u002750,control,5,1,13.91,ios
u002751,control,4,1,12.48,ios
u002752,control,5,1,20.65,ios
u002753,control,7,1,25.28,android
u002754,control,8,1,52.64,android
u002755,control,11,1,25.98,web
u002756,control,9,0,31.86,android
u002757,control,10,0,58.69,ios
u002758,control,8,1,60.78,web
u002759,control,7,0,39.3,web
u002760,control,11,1,42.79,web
u002761,control,5,0,38.72,android
u002762,control,10,1,139.7,web
u002763,control,5,1,22.02,android
u002764,control,6,0,25.52,ios
u002765,control,13,1,42.5,android
u002766,control,5,0,44.33,web
u002767,control,7,1,17.02,android
u002768,control,10,1,58.65,ios
u002769,control,9,1,40.19,web
u002770,control,7,1,27.29,android
u002771,control,7,0,24.18,android
u002772,control,8,0,25.84,web
u002773,control,8,0,48.06,android
u002774,control,4,0,22.41,web
u002775,control,8,0,44.09,ios
u002776,control,7,0,14.69,web
u002777,control,12,0,46.11,ios
u002778,control,8,1,38.48,ios
u002779,control,4,0,7.72,android
u002780,control,7,0,33.09,android
u002781,control,11,0,52.31,android
u002782,control,9,1,40.24,web
u002783,control,8,1,27.31,android
u002784,control,7,1,20.23,ios
u002785,control,8,0,35.73,ios
u002786,control,14,1,58.32,ios
u002787,control,11,1,65.25,android
u002788,control,7,0,47.62,web
u002789,control,6,1,21.74,web
u002790,control,14,0,44.91,web
u002791,control,13,0,31.65,web
u002792,control,7,0,31.54,android
u002793,control,8,1,21.27,ios
u002794,control,8,1,38.51,ios
u002795,control,9,1,36.9,ios
u002796,control,4,1,26.72,web
u002797,control,7,1,17.62,ios
u002798,control,10,1,15.71,web
u002799,control,13,0,21.72,web
u002800,control,8,1,43.25,android
u002801,control,14,1,78.2,ios
u002802,control,11,1,87.53,web
u002803,control,9,0,49.43,web
u002804,control,10,1,24.94,ios
u002805,control,14,0,95.66,web
u002806,control,13,1,66.45,web
u002807,control,7,0,29.36,android
u002808,control,6,1,39.29,web
u002809,control,13,0,75.5,android
u002810,control,7,1,23.79,ios
u002811,control,6,1,23.86,ios
u002812,control,6,1,31.72,ios
u002813,control,8,1,56.01,android
u002814,control,8,0,49.52,web
u002815,control,8,0,18.46,ios
u002816,control,10,0,66.3,web
u002817,control,4,1,29.79,android
u002818,control,9,1,29.55,ios
u002819,control,8,0,69.75,android
u002820,control,6,0,33.82,web
u002821,control,9,1,25.83,web
u002822,control,5,0,13.97,android
u002823,control,15,1,97.21,ios
u002824,control,11,0,25.64,android
u002825,control,7,0,45.95,web
u002826,control,10,1,68.47,android
u002827,control,4,1,10.76,android
u002828,control,7,0,23.41,android
u002829,control,6,0,29.57,android
u002830,control,12,1,45.7,ios
u002831,control,9,1,30.58,ios
u002832,control,5,0,19.93,web
u002833,control,7,1,19.11,ios
u002834,control,8,0,13.0,android
u002835,control,8,1,26.79,android
u002836,control,7,1,8.39,android
u002837,control,5,1,15.17,android
u002838,control,8,1,44.75,android
u002839,control,11,0,16.07,web
u002840,control,5,1,17.04,web
u002841,control,15,0,73.33,web
u002842,control,5,1,40.02,android
u002843,control,5,1,14.07,ios
u002844,control,9,1,72.15,android
u002845,control,4,0,17.51,ios
u002846,control,12,0,55.94,android
u002847,control,11,1,56.52,ios
u002848,control,17,0,40.71,ios
u002849,control,12,1,32.68,ios
u002850,control,7,1,72.92,web
u002851,control,7,0,22.09,ios
u002852,control,9,1,22.88,android
u002853,control,9,0,40.56,android
u002854,control,8,1,15.45,android
u002855,control,5,1,33.94,ios
u002856,control,5,1,32.77,ios
u002857,control,9,0,24.12,android
u002858,control,7,1,78.85,web
u002859,control,10,0,67.45,ios
u002860,control,8,0,23.74,android
u002861,control,13,0,20.36,ios
u002862,control,7,0,15.96,ios
u002863,control,10,1,120.98,ios
u002864,control,5,1,17.1,android
u002865,control,9,1,78.3,ios
u002866,control,7,1,22.94,ios
u002867,control,10,1,51.15,ios
u002868,control,9,1,54.4,android
u002869,control,13,1,68.34,ios
u002870,control,7,1,44.1,android
u002871,control,11,1,50.11,web
u002872,control,4,1,12.39,web
u002873,control,11,1,73.53,android
u002874,control,10,1,42.94,android
u002875,control,3,1,16.15,ios
u002876,control,10,1,29.93,android
u002877,control,5,1,11.97,ios
u002878,control,10,1,81.53,android
u002879,control,11,0,106.63,ios
u002880,control,6,0,39.93,android
u002881,control,8,0,30.51,android
u002882,control,11,0,33.11,android
u002883,control,5,1,41.29,web
u002884,control,9,1,45.27,android
u002885,control,7,1,11.02,ios
u002886,control,9,0,31.56,web
u002887,control,2,0,7.52,ios
u002888,control,9,0,48.17,android
u002889,control,10,0,38.36,android
u002890,control,3,1,14.81,ios
u002891,control,8,1,70.99,android
u002892,control,7,1,34.2,android
u002893,control,6,0,22.11,web
u002894,control,4,0,6.92,ios
u002895,control,6,1,28.55,ios
u002896,control,6,1,32.01,android
u002897,control,5,1,8.09,ios
u002898,control,11,1,35.28,web
u002899,control,8,0,13.66,ios
u002900,control,10,0,29.57,android
u002901,control,6,1,26.86,android
u002902,control,7,0,24.96,ios
u002903,control,6,1,9.55,ios
u002904,control,8,1,46.76,ios
u002905,control,7,1,31.76,web
u002906,control,8,1,27.92,web
u002907,control,5,0,16.55,android
u002908,control,11,1,52.02,ios
u002909,control,3,0,12.48,ios
u002910,control,10,1,40.02,ios
u002911,control,7,1,52.88,ios
u002912,control,7,1,42.6,android
u002913,control,6,1,43.59,android
u002914,control,8,1,32.8,ios
u002915,control,7,1,29.78,android
u002916,control,11,0,73.99,android
