user_id,variant,converted,revenue,platform,signup_days
u002982,control,0,0.0,android,385
u002983,control,0,0.0,ios,14
u002984,control,0,0.0,android,586
u002985,control,0,0.0,ios,141
u002986,control,1,65.77,android,96
u002987,control,0,0.0,android,1
u002988,control,0,0.0,android,113
u002989,control,1,171.96,web,67
u002990,control,0,0.0,android,132
u002991,control,1,164.76,android,96
u002992,control,1,50.27,ios,148
u002993,control,1,21.37,android,17
u002994,control,1,42.23,ios,33
u002995,control,0,0.0,web,149
u002996,control,0,0.0,ios,337
u002997,control,0,0.0,ios,230
u002998,control,0,0.0,android,20
u002999,control,1,20.54,ios,43
u003000,control,1,59.12,web,150
u003001,control,1,25.02,ios,1
u003002,control,0,0.0,android,229
u003003,control,1,20.18,web,45
u003004,control,1,17.25,ios,6
u003005,control,0,0.0,ios,51
u003006,control,1,22.24,ios,119
u003007,control,0,0.0,web,110
u003008,control,0,0.0,android,65
u003009,control,0,0.0,ios,15
u003010,control,0,0.0,ios,116
u003011,control,0,0.0,ios,59
u003012,control,1,50.03,web,102
u003013,control,0,0.0,ios,463
u003014,control,1,42.45,ios,14
u003015,control,0,0.0,android,44
u003016,control,1,37.02,android,309
u003017,control,0,0.0,ios,150
u003018,control,0,0.0,ios,22
u003019,control,0,0.0,web,17
u003020,control,0,0.0,ios,63
u003021,control,0,0.0,android,137
u003022,control,1,21.02,android,158
u003023,control,1,88.97,web,379
u003024,control,0,0.0,android,68
u003025,control,1,32.35,android,80
u003026,control,0,0.0,ios,402
u003027,control,1,34.08,android,186
u003028,control,0,0.0,ios,13
u003029,control,0,0.0,ios,0
u003030,control,1,13.27,ios,111
u003031,control,0,0.0,web,92
u003032,control,1,135.61,web,29
u003033,control,1,61.17,ios,75
u003034,control,0,0.0,ios,69
u003035,control,1,20.88,ios,133
u003036,control,1,113.14,ios,184
u003037,control,0,0.0,android,252
u003038,control,0,0.0,ios,59
u003039,control,0,0.0,ios,161
u003040,control,1,13.08,ios,278
u003041,control,1,15.19,android,252
u003042,control,0,0.0,android,415
u003043,control,0,0.0,android,280
u003044,control,0,0.0,android,314
u003045,control,1,64.81,web,91
u003046,control,1,80.18,ios,166
u003047,control,0,0.0,android,647
u003048,control,1,36.38,ios,9
u003049,control,1,26.99,android,322
u003050,control,0,0.0,ios,181
u003051,control,0,0.0,android,398
u003052,control,0,0.0,web,268
u003053,control,1,18.64,ios,229
u003054,control,0,0.0,android,5
u003055,control,0,0.0,ios,286
u003056,control,0,0.0,android,620
u003057,control,0,0.0,android,38
u003058,control,1,8.54,ios,248
u003059,control,1,20.94,ios,48
u003060,control,0,0.0,android,53
u003061,control,0,0.0,android,6
u003062,control,1,31.05,ios,474
u003063,control,0,0.0,android,219
u003064,control,0,0.0,android,22
u003065,control,1,76.52,android,49
u003066,control,1,48.13,android,447
u003067,control,0,0.0,ios,423
u003068,control,1,93.75,ios,42
u003069,control,1,8.88,web,68
u003070,control,1,122.92,ios,250
u003071,control,1,65.97,android,247
u003072,control,1,18.93,web,211
u003073,control,0,0.0,android,68
u003074,control,1,65.33,android,50
u003075,control,1,22.67,ios,250
u003076,control,0,0.0,web,158
u003077,control,0,0.0,ios,68
u003078,control,1,27.09,ios,260
u003079,control,0,0.0,android,29
u003080,control,1,63.13,ios,116
u003081,control,0,0.0,web,57
u003082,control,1,24.2,web,557
u003083,control,0,0.0,android,161
u003084,control,0,0.0,ios,141
u003085,control,1,115.71,web,228
u003086,control,1,16.99,web,214
u003087,control,1,32.78,android,30
u003088,control,0,0.0,ios,392
u003089,control,0,0.0,ios,207
u003090,control,0,0.0,ios,768
u003091,control,0,0.0,web,373
u003092,control,1,143.37,ios,73
u003093,control,1,10.44,android,227
u003094,control,0,0.0,ios,57
u003095,control,0,0.0,ios,40
u003096,control,1,11.31,android,65
u003097,control,0,0.0,web,886
u003098,control,0,0.0,web,57
u003099,control,0,0.0,web,542
u003100,control,1,25.73,ios,8
u003101,control,1,28.5,android,44
u003102,control,1,6.52,android,264
u003103,control,0,0.0,ios,234
u003104,control,0,0.0,ios,443
u003105,control,1,65.97,web,18
u003106,control,1,55.22,web,258
u003107,control,0,0.0,ios,78
u003108,control,0,0.0,web,61
u003109,control,0,0.0,ios,76
u003110,control,0,0.0,ios,353
u003111,control,1,87.45,android,135
u003112,control,1,85.61,ios,188
u003113,control,0,0.0,ios,187
u003114,control,0,0.0,web,2
u003115,control,1,46.49,android,115
u003116,control,0,0.0,web,776
u003117,control,1,32.41,android,359
u003118,control,0,0.0,web,246
u003119,control,0,0.0,android,873
u003120,control,1,33.67,ios,496
u003121,control,1,22.15,web,225
u003122,control,0,0.0,ios,37
u003123,control,0,0.0,ios,54
u003124,control,1,8.53,ios,99
u003125,control,0,0.0,android,125
u003126,control,1,28.91,android,19
u003127,control,0,0.0,ios,104
u003128,control,0,0.0,android,121
u003129,control,0,0.0,android,82
u003130,control,1,14.8,android,209
u003131,control,1,210.17,ios,218
u003132,control,0,0.0,web,27
u003133,control,0,0.0,ios,41
u003134,control,0,0.0,web,137
u003135,control,0,0.0,web,46
u003136,control,0,0.0,ios,449
u003137,control,0,0.0,web,175
u003138,control,0,0.0,ios,45
u003139,control,1,55.82,ios,138
u003140,control,1,26.72,web,210
u003141,control,0,0.0,android,700
u003142,control,0,0.0,web,138
u003143,control,0,0.0,web,348
u003144,control,0,0.0,ios,165
u003145,control,0,0.0,web,337
u003146,control,1,106.11,ios,339
u003147,control,0,0.0,ios,57
u003148,control,0,0.0,web,137
u003149,control,0,0.0,web,296
u003150,control,1,36.14,ios,258
u003151,control,0,0.0,web,65
u003152,control,0,0.0,android,120
u003153,control,0,0.0,ios,371
u003154,control,1,18.87,android,134
u003155,control,0,0.0,android,124
u003156,control,0,0.0,ios,172
u003157,control,1,44.93,ios,3
u003158,control,1,18.78,ios,64
u003159,control,0,0.0,ios,112
u003160,control,0,0.0,ios,279
u003161,control,0,0.0,web,110
u003162,control,1,21.1,android,41
u003163,control,0,0.0,web,421
u003164,control,0,0.0,web,34
u003165,control,0,0.0,android,194
u003166,control,0,0.0,android,211
u003167,control,0,0.0,ios,15
u003168,control,1,58.49,android,184
u003169,control,0,0.0,ios,51
u003170,control,0,0.0,android,22
u003171,control,0,0.0,android,476
u003172,control,0,0.0,android,178
u003173,control,0,0.0,android,46
u003174,control,0,0.0,android,5
u003175,control,1,59.28,ios,589
u003176,control,0,0.0,ios,201
u003177,control,0,0.0,ios,125
u003178,control,0,0.0,ios,69
u003179,control,0,0.0,web,23
u003180,control,0,0.0,ios,29
u003181,control,0,0.0,web,58
u003182,control,0,0.0,android,223
u003183,control,1,11.44,ios,122
u003184,control,1,98.42,web,161
u003185,control,1,45.31,android,8
u003186,control,0,0.0,android,7
u003187,control,0,0.0,ios,216
u003188,control,0,0.0,android,155
u003189,control,0,0.0,android,364
u003190,control,0,0.0,android,2
u003191,control,1,59.06,android,79
u003192,control,0,0.0,web,427
u003193,control,0,0.0,android,369
u003194,control,0,0.0,android,104
u003195,control,1,40.13,web,9
u003196,control,1,40.41,ios,247
u003197,control,0,0.0,web,103
u003198,control,1,85.87,web,122
u003199,control,0,0.0,web,126
u003200,control,0,0.0,android,56
u003201,control,0,0.0,ios,283
u003202,control,1,23.59,ios,43
u003203,control,1,23.51,web,258
u003204,control,0,0.0,android,5
u003205,control,0,0.0,ios,521
u003206,control,0,0.0,web,166
u003207,control,0,0.0,ios,71
u003208,control,1,38.25,ios,12
u003209,control,1,9.68,ios,263
u003210,control,1,23.66,web,355
u003211,control,0,0.0,ios,153
u003212,control,1,84.65,android,104
u003213,control,0,0.0,android,446
u003214,control,1,16.06,android,117
u003215,control,1,13.08,ios,302
u003216,control,0,0.0,android,131
u003217,control,0,0.0,ios,248
u003218,control,1,70.19,ios,50
u003219,control,0,0.0,web,49
u003220,control,0,0.0,android,107
u003221,control,1,86.14,android,57
u003222,control,1,20.4,ios,617
u003223,control,0,0.0,ios,0
u003224,control,0,0.0,web,328
u003225,control,0,0.0,ios,300
u003226,control,0,0.0,ios,451
u003227,control,1,72.78,ios,75
u003228,control,1,25.35,ios,211
u003229,control,1,21.49,web,33
u003230,control,0,0.0,android,1
u003231,control,0,0.0,ios,7
u003232,control,1,21.47,ios,93
u003233,control,1,33.25,android,157
u003234,control,0,0.0,ios,66
u003235,control,0,0.0,ios,205
u003236,control,1,20.5,ios,146
u003237,control,1,26.55,web,37
u003238,control,0,0.0,android,18
u003239,control,0,0.0,web,187
u003240,control,1,37.97,ios,599
u003241,control,0,0.0,ios,216
u003242,control,0,0.0,ios,130
u003243,control,0,0.0,web,136
u003244,control,0,0.0,ios,151
u003245,control,1,18.47,web,92
u003246,control,0,0.0,ios,107
u003247,control,0,0.0,ios,215
u003248,control,1,18.41,web,103
u003249,control,0,0.0,ios,142
u003250,control,1,58.96,ios,128
u003251,control,1,57.85,web,221
u003252,control,1,23.31,android,19
u003253,control,0,0.0,android,191
u003254,control,0,0.0,ios,6
u003255,control,0,0.0,ios,406
u003256,control,0,0.0,ios,149
u003257,control,0,0.0,ios,207
u003258,control,0,0.0,android,570
u003259,control,0,0.0,ios,337
u003260,control,0,0.0,ios,595
u003261,control,0,0.0,android,132
u003262,control,1,13.96,android,538
u003263,control,1,73.03,ios,58
u003264,control,1,54.35,ios,8
u003265,control,1,79.7,android,397
u003266,control,0,0.0,ios,136
u003267,control,0,0.0,ios,216
u003268,control,0,0.0,ios,55
u003269,control,0,0.0,web,122
u003270,control,0,0.0,web,336
u003271,control,0,0.0,ios,42
u003272,control,0,0.0,ios,0
u003273,control,1,25.65,ios,147
u003274,control,1,76.71,ios,116
u003275,control,1,14.95,web,542
u003276,control,1,19.49,ios,335
u003277,control,1,135.38,web,247
u003278,control,0,0.0,web,188
u003279,control,0,0.0,android,249
u003280,control,0,0.0,web,273
u003281,control,0,0.0,android,66
u003282,control,0,0.0,web,93
u003283,control,0,0.0,ios,123
u003284,control,0,0.0,android,48
u003285,control,0,0.0,android,99
u003286,control,0,0.0,ios,68
u003287,control,1,43.72,android,224
u003288,control,0,0.0,web,115
u003289,control,0,0.0,ios,161
u003290,control,1,14.73,web,49
u003291,control,0,0.0,ios,89
u003292,control,1,38.48,android,52
u003293,control,1,9.4,web,138
u003294,control,0,0.0,android,20
u003295,control,0,0.0,ios,14
u003296,control,0,0.0,android,1
u003297,control,0,0.0,web,240
u003298,control,0,0.0,android,265
u003299,control,0,0.0,android,368
u003300,control,0,0.0,android,163
u003301,control,1,51.84,ios,75
u003302,control,0,0.0,web,201
u003303,control,1,147.81,web,78
u003304,control,0,0.0,ios,111
u003305,control,0,0.0,ios,27
u003306,control,0,0.0,android,177
u003307,control,0,0.0,web,58
u003308,control,0,0.0,ios,96
u003309,control,0,0.0,ios,195
u003310,control,0,0.0,android,23
u003311,control,0,0.0,ios,149
u003312,control,1,18.49,web,13
u003313,control,1,16.9,ios,0
u003314,control,1,81.19,android,175
u003315,control,1,140.14,android,114
u003316,control,1,44.1,ios,161
u003317,control,1,75.22,web,137
u003318,control,1,53.77,android,607
u003319,control,0,0.0,android,112
u003320,control,0,0.0,android,25
u003321,control,0,0.0,android,72
u003322,control,0,0.0,ios,316
u003323,control,0,0.0,ios,36
u003324,control,0,0.0,ios,265
u003325,control,0,0.0,web,189
u003326,control,1,11.49,ios,99
u003327,control,0,0.0,android,45
u003328,control,0,0.0,android,232
u003329,control,1,44.11,web,246
u003330,control,0,0.0,android,69
u003331,control,0,0.0,android,406
u003332,control,1,34.84,ios,90
u003333,control,0,0.0,web,328
u003334,control,1,26.32,web,84
u003335,control,0,0.0,web,54
u003336,control,0,0.0,android,136
u003337,control,0,0.0,ios,123
u003338,control,0,0.0,ios,144
u003339,control,0,0.0,ios,103
u003340,control,0,0.0,ios,328
u003341,control,0,0.0,android,32
u003342,control,1,85.64,ios,131
u003343,control,0,0.0,web,72
u003344,control,1,29.86,ios,239
u003345,control,0,0.0,web,127
u003346,control,0,0.0,web,5
u003347,control,0,0.0,web,115
u003348,control,0,0.0,ios,17
u003349,control,0,0.0,android,284
u003350,control,0,0.0,android,25
u003351,control,1,162.27,web,173
u003352,control,0,0.0,android,78
u003353,control,0,0.0,ios,141
u003354,control,0,0.0,ios,61
u003355,control,1,75.8,android,137
u003356,control,1,15.7,ios,88
u003357,control,1,45.12,android,102
u003358,control,0,0.0,web,88
u003359,control,1,82.99,android,107
u003360,control,1,37.28,web,7
u003361,control,0,0.0,ios,334
u003362,control,0,0.0,android,122
u003363,control,0,0.0,web,108
u003364,control,0,0.0,android,126
u003365,control,1,28.24,ios,307
u003366,control,1,88.41,ios,75
u003367,control,0,0.0,android,235
u003368,control,1,103.34,android,282
u003369,control,0,0.0,android,79
u003370,control,0,0.0,ios,6
u003371,control,0,0.0,android,35
u003372,control,1,32.47,ios,156
u003373,control,0,0.0,web,408
u003374,control,0,0.0,web,110
u003375,control,0,0.0,ios,515
u003376,control,0,0.0,web,27
u003377,control,0,0.0,web,291
u003378,control,0,0.0,android,499
u003379,control,0,0.0,android,7
u003380,control,1,19.95,android,1
u003381,control,0,0.0,ios,88
u003382,control,0,0.0,web,62
u003383,control,1,10.52,web,137
u003384,control,0,0.0,android,21
u003385,control,1,301.79,web,67
u003386,control,0,0.0,ios,253
u003387,control,0,0.0,ios,51
u003388,control,0,0.0,web,23
u003389,control,1,13.69,ios,160
u003390,control,0,0.0,ios,25
u003391,control,1,25.71,ios,292
u003392,control,0,0.0,web,9
u003393,control,0,0.0,android,263
u003394,control,1,80.33,ios,74
u003395,control,0,0.0,web,17
u003396,control,1,25.9,android,28
u003397,control,1,11.18,web,167
u003398,control,0,0.0,web,110
u003399,control,1,27.6,android,25
u003400,control,1,160.19,android,379
u003401,control,0,0.0,ios,71
u003402,control,1,11.86,android,230
u003403,control,0,0.0,ios,253
u003404,control,0,0.0,android,443
u003405,control,1,4.17,ios,284
u003406,control,1,9.01,android,64
u003407,control,0,0.0,ios,461
u003408,control,0,0.0,android,61
u003409,control,0,0.0,web,155
u003410,control,1,65.54,android,95
u003411,control,0,0.0,android,283
u003412,control,0,0.0,ios,127
u003413,control,0,0.0,android,96
u003414,control,0,0.0,android,121
u003415,control,0,0.0,android,30
u003416,control,0,0.0,ios,527
u003417,control,1,5.61,web,538
u003418,control,1,20.47,web,66
u003419,control,1,26.87,ios,804
u003420,control,0,0.0,android,166
u003421,control,1,57.59,web,29
u003422,control,1,167.13,ios,28
u003423,control,0,0.0,web,116
u003424,control,0,0.0,ios,216
u003425,control,0,0.0,ios,148
u003426,control,0,0.0,android,64
u003427,control,0,0.0,android,54
u003428,control,0,0.0,ios,6
u003429,control,1,28.76,ios,24
u003430,control,0,0.0,android,32
u003431,control,1,45.49,ios,10
u003432,control,0,0.0,android,30
u003433,control,0,0.0,android,564
u003434,control,1,115.96,android,124
u003435,control,1,17.35,ios,428
u003436,control,0,0.0,ios,47
u003437,control,0,0.0,ios,201
u003438,control,0,0.0,android,339
u003439,control,1,229.54,ios,7
u003440,control,1,34.61,android,450
u003441,control,1,19.45,android,519
u003442,control,0,0.0,android,25
u003443,control,0,0.0,ios,283
u003444,control,0,0.0,android,28
u003445,control,0,0.0,ios,334
u003446,control,0,0.0,android,78
u003447,control,0,0.0,web,36
u003448,control,0,0.0,ios,24
u003449,control,1,6.16,android,196
u003450,control,0,0.0,ios,113
u003451,control,0,0.0,ios,149
u003452,control,0,0.0,android,548
u003453,control,1,33.59,android,176
u003454,control,0,0.0,ios,109
u003455,control,0,0.0,web,221
u003456,control,0,0.0,android,74
u003457,control,0,0.0,web,86
u003458,control,0,0.0,android,74
u003459,control,1,18.64,web,20
u003460,control,0,0.0,web,24
u003461,control,0,0.0,web,249
u003462,control,0,0.0,android,120
u003463,control,0,0.0,web,255
u003464,control,1,25.69,ios,261
u003465,control,1,5.96,ios,284
u003466,control,0,0.0,ios,118
u003467,control,0,0.0,android,188
u003468,control,0,0.0,ios,217
u003469,control,0,0.0,android,86
u003470,control,0,0.0,ios,38
u003471,control,1,84.31,ios,30
u003472,control,0,0.0,ios,59
u003473,control,1,63.92,android,219
u003474,control,0,0.0,android,313
u003475,control,0,0.0,ios,28
u003476,control,1,89.56,web,383
u003477,control,1,20.91,ios,291
u003478,control,1,53.95,web,38
u003479,control,1,22.98,android,31
u003480,control,0,0.0,web,553
u003481,control,0,0.0,ios,260
u003482,control,1,13.75,ios,226
u003483,control,0,0.0,ios,93
u003484,control,1,32.32,android,81
u003485,control,0,0.0,android,27
u003486,control,1,58.06,web,50
u003487,control,0,0.0,ios,90
u003488,control,0,0.0,ios,321
u003489,control,1,21.51,android,94
u003490,control,1,46.27,ios,77
u003491,control,0,0.0,web,61
u003492,control,1,16.99,ios,190
u003493,control,1,26.72,web,247
u003494,control,0,0.0,web,31
u003495,control,1,22.73,ios,5
u003496,control,0,0.0,android,414
u003497,control,0,0.0,android,349
u003498,control,0,0.0,ios,186
u003499,control,0,0.0,web,164
u003500,control,1,14.76,web,100
u003501,control,0,0.0,ios,95
u003502,control,0,0.0,web,96
u003503,control,0,0.0,web,184
u003504,control,0,0.0,android,627
u003505,control,0,0.0,android,31
u003506,control,0,0.0,android,321
u003507,control,0,0.0,ios,38
u003508,control,0,0.0,android,190
u003509,control,1,26.58,android,58
u003510,control,0,0.0,android,41
u003511,control,1,48.52,android,252
u003512,control,0,0.0,android,85
u003513,control,0,0.0,android,184
u003514,control,0,0.0,web,134
u003515,control,0,0.0,android,150
u003516,control,0,0.0,android,652
u003517,control,0,0.0,android,278
u003518,control,0,0.0,web,347
u003519,control,0,0.0,android,2
u003520,control,0,0.0,ios,21
u003521,control,1,18.66,ios,5
u003522,control,0,0.0,ios,63
u003523,control,0,0.0,ios,217
u003524,control,1,13.04,web,18
u003525,control,0,0.0,android,303
u003526,control,0,0.0,ios,35
u003527,control,0,0.0,android,337
u003528,control,1,64.77,ios,18
u003529,control,0,0.0,ios,252
u003530,control,0,0.0,web,727
u003531,control,0,0.0,android,0
u003532,control,0,0.0,android,414
u003533,control,0,0.0,web,72
u003534,control,1,26.25,android,20
u003535,control,0,0.0,ios,29
u003536,control,0,0.0,web,55
u003537,control,1,49.61,android,117
u003538,control,0,0.0,ios,0
u003539,control,0,0.0,android,47
u003540,control,0,0.0,web,109
u003541,control,0,0.0,android,46
u003542,control,0,0.0,android,412
u003543,control,1,35.94,ios,298
u003544,control,1,41.21,android,41
u003545,control,0,0.0,ios,411
u003546,control,0,0.0,ios,67
u003547,control,1,37.85,web,15
u003548,control,0,0.0,ios,319
u003549,control,0,0.0,ios,347
u003550,control,1,67.32,web,48
u003551,control,0,0.0,android,17
u003552,control,0,0.0,web,83
u003553,control,0,0.0,ios,511
u003554,control,1,24.68,ios,399
u003555,control,0,0.0,android,24
