user_id,variant,checkout_started,checkout_completed,revenue,platform,signup_days,device_type
u002562,control,1,0,0.0,ios,152,mobile
u002563,control,1,0,0.0,android,36,mobile
u002564,control,1,0,0.0,ios,7,tablet
u002565,control,1,0,0.0,ios,88,mobile
u002566,control,1,0,0.0,web,113,mobile
u002567,control,1,1,49.11,android,5,mobile
u002568,control,1,0,0.0,android,555,desktop
u002569,control,1,0,0.0,web,15,mobile
u002570,control,1,0,0.0,web,30,mobile
u002571,control,1,1,10.48,web,624,desktop
u002572,control,1,0,0.0,ios,69,desktop
u002573,control,1,0,0.0,ios,45,desktop
u002574,control,1,0,0.0,android,150,mobile
u002575,control,1,0,0.0,android,206,tablet
u002576,control,1,0,0.0,web,257,mobile
u002577,control,1,1,48.64,ios,120,tablet
u002578,control,1,1,36.63,ios,15,mobile
u002579,control,1,0,0.0,android,383,tablet
u002580,control,1,0,0.0,android,131,mobile
u002581,control,1,0,0.0,web,119,mobile
u002582,control,1,0,0.0,ios,208,mobile
u002583,control,1,0,0.0,web,79,mobile
u002584,control,1,0,0.0,android,5,mobile
u002585,control,1,0,0.0,web,52,mobile
u002586,control,1,0,0.0,android,3,mobile
u002587,control,1,0,0.0,web,330,mobile
u002588,control,1,0,0.0,web,58,desktop
u002589,control,1,0,0.0,android,132,mobile
u002590,control,1,0,0.0,android,62,desktop
u002591,control,1,0,0.0,web,61,mobile
u002592,control,1,0,0.0,ios,39,mobile
u002593,control,1,1,67.69,ios,19,desktop
u002594,control,1,0,0.0,android,52,mobile
u002595,control,1,0,0.0,android,0,mobile
u002596,control,1,0,0.0,ios,15,desktop
u002597,control,1,1,37.79,ios,153,mobile
u002598,control,1,0,0.0,ios,46,desktop
u002599,control,1,0,0.0,web,7,mobile
u002600,control,1,0,0.0,android,27,desktop
u002601,control,1,0,0.0,android,58,mobile
u002602,control,1,0,0.0,web,190,desktop
u002603,control,1,0,0.0,android,459,mobile
u002604,control,1,1,53.08,web,20,mobile
u002605,control,1,0,0.0,ios,13,desktop
u002606,control,1,0,0.0,android,111,desktop
u002607,control,1,0,0.0,ios,1,mobile
u002608,control,1,1,9.76,ios,90,desktop
u002609,control,1,0,0.0,web,1,mobile
u002610,control,1,0,0.0,android,151,desktop
u002611,control,1,0,0.0,web,205,desktop
u002612,control,1,0,0.0,web,3,desktop
u002613,control,1,0,0.0,android,31,desktop
u002614,control,1,0,0.0,android,157,mobile
u002615,control,1,0,0.0,ios,68,mobile
u002616,control,1,0,0.0,android,98,desktop
u002617,control,1,0,0.0,android,54,desktop
u002618,control,1,0,0.0,web,220,mobile
u002619,control,1,0,0.0,web,25,desktop
u002620,control,1,0,0.0,web,103,tablet
u002621,control,1,0,0.0,web,38,tablet
u002622,control,1,0,0.0,web,184,tablet
u002623,control,1,0,0.0,ios,17,mobile
u002624,control,1,0,0.0,android,10,mobile
u002625,control,1,0,0.0,android,17,desktop
u002626,control,1,0,0.0,ios,348,mobile
u002627,control,1,0,0.0,ios,151,mobile
u002628,control,1,0,0.0,ios,574,desktop
u002629,control,1,0,0.0,ios,9,tablet
u002630,control,1,0,0.0,web,29,tablet
u002631,control,1,0,0.0,ios,6,mobile
u002632,control,1,0,0.0,android,448,desktop
u002633,control,1,0,0.0,ios,48,mobile
u002634,control,1,1,32.65,ios,114,mobile
u002635,control,1,0,0.0,web,431,desktop
u002636,control,1,1,44.8,ios,20,mobile
u002637,control,1,1,47.33,ios,29,mobile
u002638,control,1,0,0.0,android,127,mobile
u002639,control,1,0,0.0,ios,89,desktop
u002640,control,1,0,0.0,web,287,mobile
u002641,control,1,0,0.0,android,13,mobile
u002642,control,1,0,0.0,web,180,mobile
u002643,control,1,0,0.0,web,126,mobile
u002644,control,1,0,0.0,android,81,mobile
u002645,control,1,0,0.0,web,72,mobile
u002646,control,1,0,0.0,web,60,mobile
u002647,control,1,0,0.0,ios,5,mobile
u002648,control,1,0,0.0,ios,38,desktop
u002649,control,1,0,0.0,web,14,mobile
u002650,control,1,0,0.0,web,295,tablet
u002651,control,1,0,0.0,ios,31,mobile
u002652,control,1,1,66.05,android,18,mobile
u002653,control,1,0,0.0,web,219,tablet
u002654,control,1,0,0.0,ios,583,desktop
u002655,control,1,1,52.16,ios,3,desktop
u002656,control,1,1,28.84,ios,59,mobile
u002657,control,1,0,0.0,ios,49,desktop
u002658,control,1,1,58.32,ios,47,mobile
u002659,control,1,1,45.27,ios,100,mobile
u002660,control,1,0,0.0,web,76,mobile
u002661,control,1,0,0.0,ios,98,tablet
u002662,control,1,1,48.57,android,1,mobile
u002663,control,1,0,0.0,ios,113,desktop
u002664,control,1,0,0.0,web,316,mobile
u002665,control,1,0,0.0,ios,184,mobile
u002666,control,1,1,46.97,web,412,mobile
u002667,control,1,1,40.65,web,83,mobile
u002668,control,1,0,0.0,ios,165,mobile
u002669,control,1,1,49.58,android,448,mobile
u002670,control,1,0,0.0,web,74,mobile
u002671,control,1,1,5.0,ios,55,desktop
u002672,control,1,0,0.0,android,281,desktop
u002673,control,1,0,0.0,android,83,mobile
u002674,control,1,0,0.0,web,5,tablet
u002675,control,1,0,0.0,ios,21,mobile
u002676,control,1,0,0.0,ios,34,desktop
u002677,control,1,1,61.28,android,325,desktop
u002678,control,1,0,0.0,android,26,mobile
u002679,control,1,0,0.0,android,249,mobile
u002680,control,1,0,0.0,android,77,tablet
u002681,control,1,0,0.0,web,119,desktop
u002682,control,1,0,0.0,ios,196,mobile
u002683,control,1,0,0.0,web,71,desktop
u002684,control,1,0,0.0,ios,200,mobile
u002685,control,1,0,0.0,android,19,mobile
u002686,control,1,1,38.13,android,14,mobile
u002687,control,1,0,0.0,ios,140,tablet
u002688,control,1,0,0.0,web,9,tablet
u002689,control,1,0,0.0,ios,93,mobile
u002690,control,1,0,0.0,ios,11,mobile
u002691,control,1,0,0.0,web,124,mobile
u002692,control,1,0,0.0,web,215,mobile
u002693,control,1,0,0.0,android,92,mobile
u002694,control,1,0,0.0,ios,90,desktop
u002695,control,1,0,0.0,ios,11,mobile
u002696,control,1,0,0.0,android,73,mobile
u002697,control,1,0,0.0,ios,282,mobile
u002698,control,1,0,0.0,ios,94,mobile
u002699,control,1,0,0.0,ios,125,mobile
u002700,control,1,1,24.38,android,49,tablet
u002701,control,1,0,0.0,android,390,mobile
u002702,control,1,0,0.0,android,199,mobile
u002703,control,1,0,0.0,android,459,mobile
u002704,control,1,1,49.83,web,12,desktop
u002705,control,1,0,0.0,web,30,desktop
u002706,control,1,0,0.0,ios,565,tablet
u002707,control,1,0,0.0,android,189,mobile
u002708,control,1,0,0.0,android,34,desktop
u002709,control,1,0,0.0,android,36,mobile
u002710,control,1,0,0.0,web,141,mobile
u002711,control,1,1,55.53,android,306,desktop
u002712,control,1,0,0.0,ios,53,desktop
u002713,control,1,0,0.0,web,408,desktop
u002714,control,1,0,0.0,ios,79,desktop
u002715,control,1,0,0.0,android,27,desktop
u002716,control,1,0,0.0,android,44,desktop
u002717,control,1,1,33.56,web,28,mobile
u002718,control,1,0,0.0,web,182,mobile
u002719,control,1,0,0.0,web,200,desktop
u002720,control,1,0,0.0,web,85,mobile
u002721,control,1,0,0.0,ios,113,mobile
u002722,control,1,0,0.0,ios,311,desktop
u002723,control,1,1,62.98,android,174,desktop
u002724,control,1,0,0.0,web,95,mobile
u002725,control,1,0,0.0,ios,141,mobile
u002726,control,1,0,0.0,android,29,desktop
u002727,control,1,0,0.0,web,43,tablet
u002728,control,1,0,0.0,ios,117,tablet
u002729,control,1,1,66.84,android,259,mobile
u002730,control,1,0,0.0,web,3,desktop
u002731,control,1,0,0.0,android,122,mobile
u002732,control,1,0,0.0,android,308,desktop
u002733,control,1,0,0.0,web,121,mobile
u002734,control,1,0,0.0,android,53,desktop
u002735,control,1,0,0.0,web,325,tablet
u002736,control,1,0,0.0,android,626,mobile
u002737,control,1,0,0.0,ios,112,mobile
u002738,control,1,0,0.0,web,136,desktop
u002739,control,1,0,0.0,ios,226,desktop
u002740,control,1,0,0.0,android,436,desktop
u002741,control,1,0,0.0,android,287,mobile
u002742,control,1,0,0.0,ios,71,mobile
u002743,control,1,0,0.0,android,210,mobile
u002744,control,1,0,0.0,web,284,tablet
u002745,control,1,1,71.99,ios,73,mobile
u002746,control,1,0,0.0,web,4,desktop
u002747,control,1,0,0.0,android,262,mobile
u002748,control,1,0,0.0,ios,49,desktop
u002749,control,1,0,0.0,ios,80,mobile
u002750,control,1,1,56.95,android,195,mobile
u002751,control,1,0,0.0,ios,340,mobile
u002752,control,1,0,0.0,ios,46,mobile
u002753,control,1,1,33.74,android,130,mobile
u002754,control,1,0,0.0,android,213,mobile
u002755,control,1,0,0.0,android,99,desktop
u002756,control,1,0,0.0,ios,52,desktop
u002757,control,1,0,0.0,android,0,desktop
u002758,control,1,0,0.0,ios,22,mobile
u002759,control,1,0,0.0,ios,30,mobile
u002760,control,1,0,0.0,ios,44,desktop
u002761,control,1,0,0.0,ios,165,desktop
u002762,control,1,0,0.0,android,350,desktop
u002763,control,1,0,0.0,ios,15,tablet
u002764,control,1,1,69.42,web,137,desktop
u002765,control,1,0,0.0,ios,1,desktop
u002766,control,1,0,0.0,ios,67,mobile
u002767,control,1,0,0.0,ios,68,desktop
u002768,control,1,1,60.92,android,284,mobile
u002769,control,1,0,0.0,android,227,mobile
u002770,control,1,0,0.0,android,102,desktop
u002771,control,1,0,0.0,android,3,tablet
u002772,control,1,1,40.55,web,32,mobile
u002773,control,1,0,0.0,android,91,mobile
u002774,control,1,0,0.0,ios,104,desktop
u002775,control,1,0,0.0,android,131,mobile
u002776,control,1,0,0.0,ios,181,mobile
u002777,control,1,1,70.74,android,96,mobile
u002778,control,1,0,0.0,ios,73,mobile
u002779,control,1,1,66.77,web,49,mobile
u002780,control,1,0,0.0,ios,69,mobile
u002781,control,1,0,0.0,android,41,desktop
u002782,control,1,0,0.0,ios,41,mobile
u002783,control,1,0,0.0,android,59,desktop
u002784,control,1,0,0.0,ios,193,mobile
u002785,control,1,0,0.0,web,300,mobile
u002786,control,1,0,0.0,ios,152,mobile
u002787,control,1,0,0.0,ios,95,tablet
u002788,control,1,0,0.0,android,84,mobile
u002789,control,1,1,9.59,ios,546,mobile
u002790,control,1,0,0.0,web,128,desktop
u002791,control,1,0,0.0,ios,53,desktop
u002792,control,1,0,0.0,ios,147,mobile
u002793,control,1,0,0.0,web,59,mobile
u002794,control,1,1,56.62,android,20,mobile
u002795,control,1,0,0.0,web,107,mobile
u002796,control,1,0,0.0,android,428,mobile
u002797,control,1,0,0.0,android,89,desktop
u002798,control,1,1,57.53,web,203,tablet
u002799,control,1,0,0.0,ios,48,mobile
u002800,control,1,0,0.0,web,23,mobile
u002801,control,1,0,0.0,ios,201,desktop
u002802,control,1,0,0.0,ios,298,mobile
u002803,control,1,0,0.0,web,38,mobile
u002804,control,1,0,0.0,android,308,desktop
u002805,control,1,0,0.0,android,128,tablet
u002806,control,1,0,0.0,ios,49,desktop
u002807,control,1,0,0.0,ios,120,desktop
u002808,control,1,1,71.73,ios,160,desktop
u002809,control,1,1,69.4,android,71,tablet
u002810,control,1,1,5.0,android,159,mobile
u002811,control,1,0,0.0,android,156,mobile
u002812,control,1,0,0.0,android,220,mobile
u002813,control,1,0,0.0,ios,274,mobile
u002814,control,1,0,0.0,ios,104,mobile
u002815,control,1,0,0.0,android,6,mobile
u002816,control,1,0,0.0,android,2,desktop
u002817,control,1,0,0.0,web,222,mobile
u002818,control,1,0,0.0,android,100,desktop
u002819,control,1,0,0.0,android,302,mobile
u002820,control,1,0,0.0,android,148,mobile
u002821,control,1,0,0.0,ios,10,tablet
u002822,control,1,1,62.98,web,128,tablet
u002823,control,1,0,0.0,ios,441,mobile
u002824,control,1,0,0.0,android,27,mobile
u002825,control,1,0,0.0,ios,118,desktop
u002826,control,1,0,0.0,android,199,mobile
u002827,control,1,1,32.39,android,59,desktop
u002828,control,1,0,0.0,ios,59,desktop
u002829,control,1,1,40.96,ios,39,mobile
u002830,control,1,0,0.0,android,176,mobile
u002831,control,1,0,0.0,web,59,mobile
u002832,control,1,0,0.0,android,136,mobile
u002833,control,1,0,0.0,web,158,desktop
u002834,control,1,1,52.74,android,272,desktop
u002835,control,1,1,56.62,web,39,tablet
u002836,control,1,0,0.0,ios,123,tablet
u002837,control,1,1,62.06,ios,19,tablet
u002838,control,1,1,25.31,web,185,desktop
u002839,control,1,0,0.0,android,24,mobile
u002840,control,1,0,0.0,android,52,mobile
u002841,control,1,0,0.0,ios,20,desktop
u002842,control,1,0,0.0,ios,147,desktop
u002843,control,1,0,0.0,web,50,mobile
u002844,control,1,0,0.0,android,143,desktop
u002845,control,1,0,0.0,ios,72,mobile
u002846,control,1,1,45.76,android,44,desktop
u002847,control,1,0,0.0,web,252,mobile
u002848,control,1,0,0.0,ios,9,mobile
u002849,control,1,0,0.0,android,134,mobile
u002850,control,1,0,0.0,ios,216,desktop
u002851,control,1,0,0.0,android,223,desktop
u002852,control,1,0,0.0,android,321,desktop
u002853,control,1,0,0.0,ios,17,mobile
u002854,control,1,1,55.85,web,35,mobile
u002855,control,1,0,0.0,web,56,mobile
u002856,control,1,0,0.0,ios,85,mobile
u002857,control,1,1,65.1,ios,67,desktop
u002858,control,1,1,30.06,ios,10,desktop
u002859,control,1,1,38.52,ios,58,desktop
u002860,control,1,0,0.0,android,99,mobile
u002861,control,1,0,0.0,ios,133,mobile
u002862,control,1,0,0.0,android,361,desktop
u002863,control,1,0,0.0,web,4,mobile
u002864,control,1,0,0.0,ios,63,mobile
u002865,control,1,1,38.74,ios,68,desktop
u002866,control,1,0,0.0,ios,73,desktop
u002867,control,1,0,0.0,web,104,desktop
u002868,control,1,0,0.0,android,74,desktop
u002869,control,1,0,0.0,android,21,mobile
u002870,control,1,0,0.0,ios,139,tablet
u002871,control,1,0,0.0,ios,392,desktop
u002872,control,1,0,0.0,web,8,mobile
u002873,control,1,0,0.0,web,32,desktop
u002874,control,1,0,0.0,android,5,mobile
u002875,control,1,1,20.69,ios,63,mobile
u002876,control,1,0,0.0,web,92,desktop
u002877,control,1,0,0.0,ios,15,desktop
u002878,control,1,0,0.0,ios,62,mobile
u002879,control,1,0,0.0,android,85,tablet
u002880,control,1,0,0.0,ios,17,mobile
u002881,control,1,0,0.0,android,20,tablet
u002882,control,1,0,0.0,web,86,mobile
u002883,control,1,0,0.0,android,229,desktop
u002884,control,1,1,39.08,android,0,desktop
u002885,control,1,0,0.0,ios,9,desktop
u002886,control,1,0,0.0,web,162,mobile
u002887,control,1,0,0.0,android,258,mobile
u002888,control,1,0,0.0,ios,67,mobile
u002889,control,1,1,65.26,web,76,mobile
u002890,control,1,0,0.0,ios,112,mobile
u002891,control,1,0,0.0,ios,39,mobile
u002892,control,1,0,0.0,android,50,mobile
u002893,control,1,1,48.62,ios,20,mobile
u002894,control,1,0,0.0,ios,154,desktop
u002895,control,1,0,0.0,android,83,desktop
u002896,control,1,0,0.0,ios,39,mobile
u002897,control,1,0,0.0,ios,227,mobile
u002898,control,1,1,43.32,android,57,desktop
u002899,control,1,0,0.0,android,365,mobile
u002900,control,1,0,0.0,web,56,mobile
u002901,control,1,0,0.0,android,316,tablet
u002902,control,1,0,0.0,ios,83,mobile
u002903,control,1,0,0.0,ios,9,mobile
u002904,control,1,0,0.0,ios,25,desktop
u002905,control,1,0,0.0,web,46,mobile
u002906,control,1,0,0.0,web,167,mobile
u002907,control,1,0,0.0,ios,74,mobile
u002908,control,1,0,0.0,android,60,mobile
u002909,control,1,0,0.0,ios,25,mobile
u002910,control,1,0,0.0,web,40,mobile
u002911,control,1,0,0.0,ios,64,mobile
u002912,control,1,0,0.0,android,56,desktop
u002913,control,1,0,0.0,ios,55,mobile
u002914,control,1,0,0.0,web,61,mobile
u002915,control,1,0,0.0,web,99,tablet
u002916,control,1,0,0.0,ios,72,mobile
u002917,control,1,0,0.0,android,55,mobile
u002918,control,1,0,0.0,android,17,mobile
u002919,control,1,0,0.0,web,307,tablet
u002920,control,1,0,0.0,android,44,mobile
u002921,control,1,0,0.0,android,92,tablet
u002922,control,1,0,0.0,ios,70,desktop
u002923,control,1,0,0.0,web,24,mobile
u002924,control,1,0,0.0,android,132,mobile
u002925,control,1,0,0.0,ios,52,mobile
u002926,control,1,0,0.0,android,35,mobile
u002927,control,1,0,0.0,web,158,mobile
u002928,control,1,0,0.0,ios,70,mobile
u002929,control,1,1,15.11,ios,18,mobile
u002930,control,1,0,0.0,ios,72,mobile
u002931,control,1,0,0.0,web,57,desktop
u002932,control,1,0,0.0,android,13,mobile
u002933,control,1,1,61.73,android,80,desktop
u002934,control,1,0,0.0,ios,168,mobile
u002935,control,1,0,0.0,ios,67,desktop
u002936,control,1,0,0.0,android,5,mobile
u002937,control,1,0,0.0,ios,48,desktop
u002938,control,1,0,0.0,ios,610,mobile
u002939,control,1,0,0.0,web,13,mobile
u002940,control,1,1,93.59,android,303,desktop
u002941,control,1,0,0.0,ios,214,desktop
u002942,control,1,0,0.0,android,145,mobile
u002943,control,1,1,35.74,web,182,mobile
u002944,control,1,1,38.46,android,44,mobile
u002945,control,1,0,0.0,android,112,mobile
u002946,control,1,0,0.0,ios,231,desktop
u002947,control,1,0,0.0,android,175,desktop
u002948,control,1,0,0.0,android,253,mobile
u002949,control,1,0,0.0,web,57,desktop
u002950,control,1,0,0.0,ios,75,mobile
u002951,control,1,0,0.0,web,69,mobile
u002952,control,1,0,0.0,android,62,mobile
u002953,control,1,0,0.0,web,102,tablet
u002954,control,1,0,0.0,ios,86,mobile
u002955,control,1,0,0.0,android,54,mobile
u002956,control,1,0,0.0,web,64,mobile
u002957,control,1,0,0.0,web,137,desktop
u002958,control,1,0,0.0,web,9,desktop
u002959,control,1,0,0.0,ios,175,mobile
u002960,control,1,0,0.0,web,27,mobile
u002961,control,1,0,0.0,ios,139,desktop
u002962,control,1,1,47.21,ios,209,mobile
u002963,control,1,0,0.0,web,51,desktop
u002964,control,1,0,0.0,ios,3,desktop
u002965,control,1,1,5.0,ios,23,mobile
u002966,control,1,0,0.0,web,104,tablet
u002967,control,1,0,0.0,ios,39,mobile
u002968,control,1,0,0.0,ios,20,mobile
u002969,control,1,0,0.0,ios,82,mobile
u002970,control,1,0,0.0,android,64,mobile
u002971,control,1,0,0.0,ios,79,mobile
u002972,control,1,1,35.15,android,10,desktop
u002973,control,1,1,71.66,ios,175,mobile
u002974,control,1,0,0.0,web,377,tablet
u002975,control,1,0,0.0,android,282,desktop
u002976,control,1,0,0.0,ios,1,mobile
u002977,control,1,0,0.0,ios,53,desktop
u002978,control,1,0,0.0,ios,91,mobile
u002979,control,1,0,0.0,android,13,desktop
u002980,control,1,0,0.0,android,48,mobile
u002981,control,1,1,68.66,android,95,desktop
u002982,control,1,1,51.47,ios,16,mobile
u002983,control,1,0,0.0,web,148,mobile
u002984,control,1,0,0.0,ios,161,desktop
u002985,control,1,0,0.0,ios,163,desktop
u002986,control,1,0,0.0,ios,41,mobile
u002987,control,1,0,0.0,android,17,tablet
u002988,control,1,0,0.0,ios,9,mobile
u002989,control,1,0,0.0,ios,755,mobile
u002990,control,1,0,0.0,web,109,desktop
u002991,control,1,0,0.0,android,94,tablet
u002992,control,1,1,83.6,ios,130,mobile
u002993,control,1,0,0.0,android,439,mobile
u002994,control,1,0,0.0,ios,69,mobile
u002995,control,1,0,0.0,web,136,desktop
u002996,control,1,0,0.0,android,9,desktop
u002997,control,1,0,0.0,android,110,desktop
u002998,control,1,0,0.0,web,91,mobile
u002999,control,1,0,0.0,ios,130,mobile
u003000,control,1,0,0.0,web,110,mobile
u003001,control,1,0,0.0,android,48,desktop
u003002,control,1,0,0.0,ios,29,mobile
u003003,control,1,0,0.0,android,82,mobile
u003004,control,1,1,65.03,android,205,mobile
u003005,control,1,0,0.0,web,12,tablet
u003006,control,1,0,0.0,ios,102,mobile
u003007,control,1,0,0.0,android,82,tablet
u003008,control,1,0,0.0,android,54,mobile
u003009,control,1,0,0.0,android,30,desktop
u003010,control,1,0,0.0,android,158,mobile
u003011,control,1,0,0.0,ios,58,mobile
u003012,control,1,0,0.0,android,321,mobile
u003013,control,1,0,0.0,android,43,tablet
u003014,control,1,0,0.0,android,20,desktop
u003015,control,1,0,0.0,android,19,desktop
u003016,control,1,1,38.73,ios,133,desktop
u003017,control,1,0,0.0,android,129,mobile
u003018,control,1,0,0.0,web,63,mobile
u003019,control,1,1,59.09,android,29,desktop
u003020,control,1,0,0.0,android,289,desktop
u003021,control,1,0,0.0,web,37,tablet
u003022,control,1,0,0.0,ios,24,desktop
u003023,control,1,0,0.0,ios,351,mobile
u003024,control,1,0,0.0,android,463,desktop
u003025,control,1,0,0.0,web,135,mobile
u003026,control,1,1,46.78,web,10,mobile
u003027,control,1,0,0.0,ios,27,mobile
u003028,control,1,0,0.0,web,184,mobile
u003029,control,1,0,0.0,web,89,desktop
u003030,control,1,0,0.0,ios,35,mobile
u003031,control,1,0,0.0,ios,33,tablet
u003032,control,1,0,0.0,android,79,desktop
u003033,control,1,0,0.0,android,25,mobile
u003034,control,1,0,0.0,android,229,mobile
u003035,control,1,0,0.0,web,17,mobile
u003036,control,1,0,0.0,ios,107,mobile
u003037,control,1,0,0.0,ios,451,mobile
u003038,control,1,1,28.7,web,357,mobile
u003039,control,1,0,0.0,android,131,mobile
u003040,control,1,0,0.0,ios,254,mobile
u003041,control,1,0,0.0,ios,28,mobile
u003042,control,1,0,0.0,ios,166,mobile
u003043,control,1,0,0.0,web,19,mobile
u003044,control,1,0,0.0,android,123,tablet
u003045,control,1,0,0.0,ios,28,mobile
u003046,control,1,1,39.01,ios,43,tablet
u003047,control,1,0,0.0,android,0,mobile
u003048,control,1,0,0.0,ios,18,mobile
u003049,control,1,1,59.31,web,204,desktop
